PCBP3,18,18,18,18,0,18,18,0,18
PCBP4,27,27,27,27,0,27,27,0,27
PCCA,18,18,18,18,0,18,18,0,18
PCCB,14,14,14,14,0,14,14,0,14
PCDH1,17,17,17,17,0,17,17,0,17
PCDH10,14,14,14,14,0,14,14,0,14
PCDH10B,1,1,1,1,0,1,1,0,1
PCDH11X,11,11,11,11,0,11,11,0,11
PCDH11Y,10,10,10,10,0,10,10,0,10
PCDH12,12,12,12,12,0,12,12,0,12
PCDH15,12,12,12,12,0,12,12,0,12
PCDH17,21,21,21,21,0,21,21,0,21
PCDH18,13,13,13,13,0,13,13,0,13
PCDH18A,3,3,3,3,0,3,3,0,3
PCDH18B,1,1,1,1,0,1,1,0,1
PCDH19,15,15,15,15,2,13,13,1,14
PCDH1B,1,1,1,1,0,1,1,0,1
PCDH1GB2,1,1,1,1,0,1,1,0,1
PCDH20,13,13,13,13,0,13,13,0,13
PCDH2AC,2,2,2,2,0,2,2,0,2
PCDH7,21,21,21,21,0,21,21,0,21
PCDH7A,1,1,1,1,0,1,1,0,1
PCDH8,21,21,21,21,0,21,21,0,21
PCDH9,14,14,14,14,0,14,14,0,14
PCDHA1,2,2,2,2,0,2,2,0,2
PCDHA10,10,10,10,10,0,10,10,0,10
PCDHA11,12,12,12,12,0,12,12,0,12
PCDHA12,11,11,11,11,0,11,11,0,11
PCDHA13,9,9,9,9,0,9,9,0,9
PCDHA2,12,12,12,12,0,12,12,0,12
PCDHA3,1,1,1,1,0,1,1,0,1
PCDHA5,9,9,9,9,0,9,9,0,9
PCDHA7,2,2,2,2,0,2,2,0,2
PCDHA8,9,9,9,9,0,9,9,0,9
PCDHA9,1,1,1,1,0,1,1,0,1
PCDHAC1,9,9,9,9,0,9,9,0,9
PCDHAC2,3,3,3,3,0,3,3,0,3
PCDHB1,10,10,10,10,0,10,10,0,10
PCDHB10,16,16,16,16,0,16,16,0,16
PCDHB11,19,19,19,19,0,19,19,0,19
PCDHB12,16,16,16,16,0,16,16,0,16
PCDHB13,9,9,9,9,0,9,9,0,9
PCDHB14,11,11,11,11,0,11,11,0,11
PCDHB15,16,16,16,16,0,16,16,0,16
PCDHB16,11,11,11,11,0,11,11,0,11
PCDHB17,3,3,3,3,0,3,3,0,3
PCDHB18,1,1,1,1,0,1,1,0,1
PCDHB18P,1,1,1,1,0,1,1,0,1
PCDHB19,1,1,1,1,0,1,1,0,1
PCDHB19P,9,9,9,9,0,9,9,0,9
PCDHB2,19,19,19,19,0,19,19,0,19
PCDHB21,2,2,2,2,0,2,2,0,2
PCDHB22,6,6,6,6,0,6,6,0,6
PCDHB3,9,9,9,9,0,9,9,0,9
PCDHB4,10,10,10,10,0,10,10,0,10
PCDHB5,12,12,12,12,0,12,12,0,12
PCDHB6,10,10,10,10,0,10,10,0,10
PCDHB7,11,11,11,11,0,11,11,0,11
PCDHB8,10,10,10,10,0,10,10,0,10
PCDHB9,9,9,9,9,0,9,9,0,9
PCDHGA1,14,14,14,14,0,14,14,0,14
PCDHGA10,11,11,11,11,0,11,11,0,11
PCDHGA11,13,13,13,13,0,13,13,0,13
PCDHGA12,11,11,11,11,0,11,11,0,11
PCDHGA2,14,14,14,14,0,14,14,0,14
PCDHGA3,17,17,17,17,0,17,17,0,17
PCDHGA4,11,11,11,11,0,11,11,0,11
PCDHGA5,12,12,12,12,0,12,12,0,12
PCDHGA6,11,11,11,11,0,11,11,0,11
PCDHGA7,13,13,13,13,0,13,13,0,13
PCDHGA8,13,13,13,13,0,13,13,0,13
PCDHGA9,15,15,15,15,0,15,15,0,15
PCDHGB1,10,10,10,10,0,10,10,0,10
PCDHGB2,11,11,11,11,0,11,11,0,11
PCDHGB3,10,10,10,10,0,10,10,0,10
PCDHGB4,11,11,11,11,0,11,11,0,11
PCDHGB5,9,9,9,9,0,9,9,0,9
PCDHGB6,10,10,10,10,0,10,10,0,10
PCDHGB7,11,11,11,11,0,11,11,0,11
PCDHGB8,3,3,3,3,0,3,3,0,3
PCDHGC3,19,19,19,19,0,19,19,0,19
PCDHGC4,10,10,10,10,0,10,10,0,10
PCDHGC5,11,11,11,11,0,11,11,0,11
PCED1A,14,14,14,14,0,14,14,0,14
PCED1B,12,12,12,12,0,12,12,0,12
PCED1B-AS1,1,1,1,1,0,1,1,0,1
PCF11,23,23,23,23,0,23,23,0,23
PCGEM1,9,9,9,9,0,9,9,0,9
PCGF1,18,18,18,18,0,18,18,0,18
PCGF2,13,13,13,13,0,13,13,0,13
PCGF3,11,11,11,11,0,11,11,0,11
PCGF5,19,19,19,19,0,19,19,0,19
PCGF5A,11,11,11,11,0,11,11,0,11
PCGF5B,1,1,1,1,0,1,1,0,1
PCGF6,13,13,13,13,0,13,13,0,13
PCID2,16,16,16,16,0,16,16,0,16
PCIF1,12,12,12,12,0,12,12,0,12
PCK-3,1,1,1,1,0,1,1,0,1
PCK1,47,47,47,47,0,47,47,0,47
PCK1.L,1,1,1,1,0,1,1,0,1
PCK2,30,30,30,30,0,30,30,0,30
PCLAF,31,31,31,31,0,31,31,0,31
PCLO,19,19,19,19,0,19,19,0,19
PCM1,18,18,18,18,0,18,18,0,18
PCMT,1,1,1,1,0,1,1,0,1
PCMT1,18,18,18,18,0,18,18,0,18
PCMTD1,22,22,22,22,0,22,22,0,22
PCMTD2,25,25,25,25,0,25,25,0,25
PCMTL,9,9,9,9,0,9,9,0,9
PCNA,56,56,56,56,0,56,56,0,56
PCNA-AS1,1,1,1,1,0,1,1,0,1
PCNP,12,12,12,12,0,12,12,0,12
PCNT,21,21,21,21,0,21,21,0,21
PCNX,13,13,13,13,0,13,13,0,13
PCNX1,11,11,11,11,0,11,11,0,11
PCNX2,13,13,13,13,0,13,13,0,13
PCNX3,13,13,13,13,0,13,13,0,13
PCNX4,13,13,13,13,0,13,13,0,13
PCOLCE,21,21,21,21,0,21,21,0,21
PCOLCE2,12,12,12,12,0,12,12,0,12
PCOTH,16,16,16,16,0,16,16,0,16
PCP2,13,13,13,13,0,13,13,0,13
PCP4,14,14,14,14,0,14,14,0,14
PCP4A,4,4,4,4,0,4,4,0,4
PCP4L1,27,27,27,27,0,27,27,0,27
PCS,5,5,5,5,0,5,5,0,5
PCSK1,21,21,21,21,0,21,21,0,21
PCSK1N,25,25,25,25,0,25,25,0,25
PCSK2,11,11,11,11,0,11,11,0,11
PCSK4,21,21,21,21,0,21,21,0,21
PCSK5,26,26,26,26,0,26,26,0,26
PCSK6,22,22,22,22,0,22,22,0,22
PCSK7,11,11,11,11,0,11,11,0,11
PCSK9,24,24,24,24,0,24,24,0,24
PCTK2,2,2,2,2,0,2,2,0,2
PCTP,24,24,24,24,0,24,24,0,24
PCX,18,18,18,18,0,18,18,0,18
PCYOX1,27,27,27,27,0,27,27,0,27
PCYOX1L,20,20,20,20,0,20,20,0,20
PCYT1A,28,28,28,28,0,28,28,0,28
PCYT1AB,11,11,11,11,0,11,11,0,11
PCYT1B,17,17,17,17,0,17,17,0,17
PCYT1BA,11,11,11,11,0,11,11,0,11
PCYT2,18,18,18,18,0,18,18,0,18
PDAP1,19,19,19,19,0,19,19,0,19
PDC,9,9,9,9,0,9,9,0,9
PDCB,1,1,1,1,0,1,1,0,1
PDCD1,15,15,15,15,0,15,15,0,15
PDCD10,23,23,23,23,0,23,23,0,23
PDCD11,20,20,20,20,0,20,20,0,20
PDCD1LG2,3,3,3,3,0,3,3,0,3
PDCD2,16,16,16,16,0,16,16,0,16
PDCD2L,17,17,17,17,0,17,17,0,17
PDCD4,39,39,39,39,0,39,39,0,39
PDCD4-AS1,10,10,10,10,0,10,10,0,10
PDCD4B,2,2,2,2,0,2,2,0,2
PDCD5,28,28,28,28,0,28,28,0,28
PDCD6,19,19,19,19,0,19,19,0,19
PDCD6IP,12,12,12,12,0,12,12,0,12
PDCD7,15,15,15,15,0,15,15,0,15
PDCL,15,15,15,15,0,15,15,0,15
PDCL2,2,2,2,2,0,2,2,0,2
PDCL3,19,19,19,19,0,19,19,0,19
PDE10A,26,26,26,26,0,26,26,0,26
PDE11A,13,13,13,13,0,13,13,0,13
PDE12,16,16,16,16,0,16,16,0,16
PDE1A,16,16,16,16,0,16,16,0,16
PDE1B,16,16,16,16,0,16,16,0,16
PDE1C,14,14,14,14,0,14,14,0,14
PDE2A,29,29,29,29,0,29,29,0,29
PDE3A,13,13,13,13,0,13,13,0,13
PDE3B,13,13,13,13,0,13,13,0,13
PDE4A,26,26,26,26,0,26,26,0,26
PDE4B,55,55,55,55,0,55,55,0,55
PDE4BA,1,1,1,1,0,1,1,0,1
PDE4C,16,16,16,16,0,16,16,0,16
PDE4D,21,21,21,21,0,21,21,0,21
PDE4DIP,18,18,18,18,0,18,18,0,18
PDE5A,32,32,32,32,0,32,32,0,32
PDE5AA,1,1,1,1,0,1,1,0,1
PDE6A,12,12,12,12,0,12,12,0,12
PDE6B,11,11,11,11,0,11,11,0,11
PDE6C,9,9,9,9,0,9,9,0,9
PDE6D,22,22,22,22,0,22,22,0,22
PDE6G,10,10,10,10,0,10,10,0,10
PDE6H,9,9,9,9,0,9,9,0,9
PDE7A,12,12,12,12,0,12,12,0,12
PDE7B,25,25,25,25,0,25,25,0,25
PDE8A,22,22,22,22,0,22,22,0,22
PDE8B,16,16,16,16,0,16,16,0,16
PDE9,7,7,7,7,0,7,7,0,7
PDE9A,28,28,28,28,0,28,28,0,28
PDF,2,2,2,2,0,2,2,0,2
PDGFA,45,45,45,45,0,45,45,0,45
PDGFB,45,45,45,45,0,45,45,0,45
PDGFC,28,28,28,28,0,28,28,0,28
PDGFD,15,15,15,15,0,15,15,0,15
PDGFRA,31,31,31,31,0,31,31,0,31
PDGFRB,32,32,32,32,0,32,32,0,32
PDGFRL,20,20,20,20,0,20,20,0,20
PDHA1,16,16,16,16,0,16,16,0,16
PDHA1A,1,1,1,1,0,1,1,0,1
PDHA2,1,1,1,1,0,1,1,0,1
PDHB,22,22,22,22,0,22,22,0,22
PDHX,16,16,16,16,0,16,16,0,16
PDIA2,16,16,16,16,0,16,16,0,16
PDIA3,29,29,29,29,0,29,29,0,29
PDIA4,29,29,29,29,0,29,29,0,29
PDIA5,25,25,25,25,0,25,25,0,25
PDIA6,31,31,31,31,0,31,31,0,31
PDIK1L,17,17,17,17,0,17,17,0,17
PDILT,12,12,12,12,0,12,12,0,12
PDK,7,7,7,7,0,7,7,0,7
PDK1,49,49,49,49,0,49,49,0,49
PDK2,23,23,23,23,0,23,23,0,23
PDK2A,11,11,11,11,0,11,11,0,11
PDK3,22,22,22,22,0,22,22,0,22
PDK4,39,39,39,39,0,39,39,0,39
PDL1,1,1,1,1,0,1,1,0,1
PDLIM1,26,26,26,26,0,26,26,0,26
PDLIM2,11,11,11,11,0,11,11,0,11
PDLIM3,17,17,17,17,0,17,17,0,17
PDLIM4,15,15,15,15,0,15,15,0,15
PDLIM5,20,20,20,20,0,20,20,0,20
PDLIM5B,1,1,1,1,0,1,1,0,1
PDLIM7,28,28,28,28,0,28,28,0,28
PDM2,2,2,2,2,0,2,2,0,2
PDP,7,7,7,7,0,7,7,0,7
PDP1,23,23,23,23,0,23,23,0,23
PDP2,17,17,17,17,0,17,17,0,17
PDPK1,30,30,30,30,0,30,30,0,30
PDPN,18,18,18,18,0,18,18,0,18
PDPR,12,12,12,12,0,12,12,0,12
PDR-1,1,1,1,1,0,1,1,0,1
PDRG1,11,11,11,11,0,11,11,0,11
PDS5A,14,14,14,14,0,14,14,0,14
PDS5B,17,17,17,17,0,17,17,0,17
PDSS1,13,13,13,13,0,13,13,0,13
PDSS2,23,23,23,23,0,23,23,0,23
PDX1,6,6,6,6,0,6,6,0,6
PDXDC1,14,14,14,14,0,14,14,0,14
PDXDC2P,10,10,10,10,0,10,10,0,10
PDXDC2P-NPIPB14P,1,1,1,1,0,1,1,0,1
PDXK,33,33,33,33,0,33,33,0,33
PDXKA,1,1,1,1,0,1,1,0,1
PDXP,11,11,11,11,0,11,11,0,11
PDYN,36,36,36,36,0,36,36,0,36
PDZ-GEF,2,2,2,2,0,2,2,0,2
PDZD11,12,12,12,12,0,12,12,0,12
PDZD2,14,14,14,14,0,14,14,0,14
PDZD3,6,6,6,6,0,6,6,0,6
PDZD3A,12,12,12,12,0,12,12,0,12
PDZD4,13,13,13,13,0,13,13,0,13
PDZD7,10,10,10,10,0,10,10,0,10
PDZD8,12,12,12,12,0,12,12,0,12
PDZD9,9,9,9,9,0,9,9,0,9
PDZK1,22,22,22,22,0,22,22,0,22
PDZK1IP1,13,13,13,13,0,13,13,0,13
PDZPH1,4,4,4,4,0,4,4,0,4
PDZRN3,14,14,14,14,0,14,14,0,14
PDZRN4,11,11,11,11,0,11,11,0,11
PEA15,32,32,32,32,0,32,32,0,32
PEA15A,3,3,3,3,0,3,3,0,3
PEAK1,13,13,13,13,0,13,13,0,13
PEAK3,1,1,1,1,0,1,1,0,1
PEAR1,12,12,12,12,0,12,12,0,12
PEB,7,7,7,7,0,7,7,0,7
PEBP1,28,28,28,28,0,28,28,0,28
PEBP4,12,12,12,12,0,12,12,0,12
PECAM1,21,21,21,21,0,21,21,0,21
PECI,12,12,12,12,0,12,12,0,12
PECR,24,24,24,24,0,24,24,0,24
PEF1,16,16,16,16,0,16,16,0,16
PEG10,15,15,15,15,0,15,15,0,15
PEG12,6,6,6,6,0,6,6,0,6
PEG3,27,27,27,27,0,27,27,0,27
PEG3-AS1,9,9,9,9,0,9,9,0,9
PELI1,27,27,27,27,0,27,27,0,27
PELI2,22,22,22,22,0,22,22,0,22
PELI3,18,18,18,18,0,18,18,0,18
PELO,22,22,22,22,0,22,22,0,22
PELP1,14,14,14,14,0,14,14,0,14
PEMT,19,19,19,19,0,19,19,0,19
PENG,7,7,7,7,0,7,7,0,7
PENK,54,54,54,54,0,54,54,0,54
PEO,7,7,7,7,0,7,7,0,7
PEPCK1,13,13,13,13,0,13,13,0,13
PEPD,22,22,22,22,0,22,22,0,22
PER1,41,41,41,41,0,41,41,0,41
PER1A,11,11,11,11,0,11,11,0,11
PER1B,1,1,1,1,0,1,1,0,1
PER2,41,41,41,41,0,41,41,0,41
PER3,30,30,30,30,0,30,30,0,30
PERITROPHIN-A,3,3,3,3,0,3,3,0,3
PERM-2,1,1,1,1,0,1,1,0,1
PERM-4,1,1,1,1,0,1,1,0,1
PERM1,11,11,11,11,0,11,11,0,11
PERP,25,25,25,25,0,25,25,0,25
PES1,19,19,19,19,0,19,19,0,19
PET100,9,9,9,9,0,9,9,0,9
PET117,16,16,16,16,0,16,16,0,16
PEX1,16,16,16,16,0,16,16,0,16
PEX10,12,12,12,12,0,12,12,0,12
PEX11A,28,28,28,28,0,28,28,0,28
PEX11B,15,15,15,15,0,15,15,0,15
PEX11G,17,17,17,17,0,17,17,0,17
PEX12,15,15,15,15,0,15,15,0,15
PEX13,22,22,22,22,0,22,22,0,22
PEX14,15,15,15,15,0,15,15,0,15
PEX16,13,13,13,13,0,13,13,0,13
PEX19,14,14,14,14,0,14,14,0,14
PEX2,15,15,15,15,0,15,15,0,15
PEX26,13,13,13,13,0,13,13,0,13
PEX3,21,21,21,21,0,21,21,0,21
PEX5,5,5,5,5,0,5,5,0,5
PEX5L,16,16,16,16,0,16,16,0,16
PEX6,12,12,12,12,0,12,12,0,12
PEX7,18,18,18,18,0,18,18,0,18
PF4,28,28,28,28,0,28,28,0,28
PF4V1,9,9,9,9,0,9,9,0,9
PFAS,20,20,20,20,0,20,20,0,20
PFC,2,2,2,2,0,2,2,0,2
PFDN1,5,5,5,5,0,5,5,0,5
PFDN2,21,21,21,21,0,21,21,0,21
PFDN4,17,17,17,17,0,17,17,0,17
PFDN5,21,21,21,21,0,21,21,0,21
PFDN6,10,10,10,10,0,10,10,0,10
PFK,2,2,2,2,0,2,2,0,2
PFKFB1,17,17,17,17,0,17,17,0,17
PFKFB2,20,20,20,20,0,20,20,0,20
PFKFB3,34,34,34,34,0,34,34,0,34
PFKFB4,24,24,24,24,0,24,24,0,24
PFKFB4B,15,15,15,15,0,15,15,0,15
PFKL,16,16,16,16,0,16,16,0,16
PFKLB,1,1,1,1,0,1,1,0,1
PFKM,18,18,18,18,0,18,18,0,18
PFKMA,19,19,19,19,0,19,19,0,19
PFKMB,12,12,12,12,0,12,12,0,12
PFKP,30,30,30,30,0,30,30,0,30
PFKPA,1,1,1,1,0,1,1,0,1
PFN1,24,24,24,24,0,24,24,0,24
PFN1P2,2,2,2,2,0,2,2,0,2
PFN2,23,23,23,23,0,23,23,0,23
PFN2L,1,1,1,1,0,1,1,0,1
PFN3,9,9,9,9,0,9,9,0,9
PFN4,3,3,3,3,0,3,3,0,3
PFPL,1,1,1,1,0,1,1,0,1
PGA3,9,9,9,9,0,9,9,0,9
PGA4,9,9,9,9,0,9,9,0,9
PGA5,10,10,10,10,0,10,10,0,10
PGAM1,26,26,26,26,0,26,26,0,26
PGAM1-PS2,1,1,1,1,0,1,1,0,1
PGAM1A,10,10,10,10,0,10,10,0,10
PGAM1B,9,9,9,9,0,9,9,0,9
PGAM2,21,21,21,21,0,21,21,0,21
PGAM4,10,10,10,10,0,10,10,0,10
PGAM5,11,11,11,11,0,11,11,0,11
PGANT1,7,7,7,7,0,7,7,0,7
PGANT35A,2,2,2,2,0,2,2,0,2
PGAP1,19,19,19,19,0,19,19,0,19
PGAP2,19,19,19,19,0,19,19,0,19
PGAP3,12,12,12,12,0,12,12,0,12
PGAP4,10,10,10,10,0,10,10,0,10
PGAP6,12,12,12,12,0,12,12,0,12
PGBD1,2,2,2,2,0,2,2,0,2
PGBD3,10,10,10,10,0,10,10,0,10
PGBD4,9,9,9,9,0,9,9,0,9
PGBD5,16,16,16,16,0,16,16,0,16
PGBP,9,9,9,9,0,9,9,0,9
PGC,12,12,12,12,0,12,12,0,12
PGCP,6,6,6,6,0,6,6,0,6
PGD,36,36,36,36,0,36,36,0,36
PGF,20,20,20,20,0,20,20,0,20
PGGHG,16,16,16,16,0,16,16,0,16
PGGT1B,21,21,21,21,0,21,21,0,21
PGI,5,5,5,5,0,5,5,0,5
PGK,2,2,2,2,0,2,2,0,2
PGK1,44,44,44,44,0,44,44,0,44
PGK2,1,1,1,1,0,1,1,0,1
PGLS,13,13,13,13,0,13,13,0,13
PGLYM78,7,7,7,7,0,7,7,0,7
PGLYRP1,14,14,14,14,0,14,14,0,14
PGLYRP2,16,16,16,16,0,16,16,0,16
PGLYRP3,1,1,1,1,0,1,1,0,1
PGLYRP4,1,1,1,1,0,1,1,0,1
PGM1,26,26,26,26,0,26,26,0,26
PGM2,14,14,14,14,0,14,14,0,14
PGM2L1,24,24,24,24,0,24,24,0,24
PGM3,22,22,22,22,0,22,22,0,22
PGM5,25,25,25,25,0,25,25,0,25
PGM5-AS1,9,9,9,9,0,9,9,0,9
PGM5P2,11,11,11,11,0,11,11,0,11
PGP,20,20,20,20,0,20,20,0,20
PGP-1,4,4,4,4,0,4,4,0,4
PGP-10,3,3,3,3,0,3,3,0,3
PGP-12,1,1,1,1,0,1,1,0,1
PGP-13,3,3,3,3,0,3,3,0,3
PGP-14,2,2,2,2,0,2,2,0,2
PGP-4,2,2,2,2,0,2,2,0,2
PGP-5,4,4,4,4,0,4,4,0,4
PGP-6,1,1,1,1,0,1,1,0,1
PGP-7,4,4,4,4,0,4,4,0,4
PGP-8,5,5,5,5,0,5,5,0,5
PGPEP1,14,14,14,14,0,14,14,0,14
PGPEP1L,9,9,9,9,0,9,9,0,9
PGR,32,32,32,32,0,32,32,0,32
PGR.L,1,1,1,1,0,1,1,0,1
PGR.S,1,1,1,1,0,1,1,0,1
PGRMC1,38,38,38,38,0,38,38,0,38
PGRMC2,17,17,17,17,0,17,17,0,17
PGRP-LB,6,6,6,6,0,6,6,0,6
PGRP-SB1,6,6,6,6,0,6,6,0,6
PGRP-SC1B,11,11,11,11,0,11,11,0,11
PGS1,16,16,16,16,0,16,16,0,16
PH4ALPHANE1,7,7,7,7,0,7,7,0,7
PH4ALPHASG2,2,2,2,2,0,2,2,0,2
PHACTR1,20,20,20,20,0,20,20,0,20
PHACTR2,23,23,23,23,0,23,23,0,23
PHACTR3,13,13,13,13,0,13,13,0,13
PHACTR3A,1,1,1,1,0,1,1,0,1
PHACTR4,13,13,13,13,0,13,13,0,13
PHAT-4,1,1,1,1,0,1,1,0,1
PHAX,18,18,18,18,0,18,18,0,18
PHB,34,34,34,34,0,34,34,0,34
PHB2,11,11,11,11,0,11,11,0,11
PHB2A,1,1,1,1,0,1,1,0,1
PHB2B,1,1,1,1,0,1,1,0,1
PHBP11,1,1,1,1,0,1,1,0,1
PHC1,13,13,13,13,0,13,13,0,13
PHC2,13,13,13,13,0,13,13,0,13
PHC3,12,12,12,12,0,12,12,0,12
PHETA1,3,3,3,3,0,3,3,0,3
PHETA2,11,11,11,11,0,11,11,0,11
PHEX,26,26,26,26,0,26,26,0,26
PHF1,14,14,14,14,0,14,14,0,14
PHF10,17,17,17,17,0,17,17,0,17
PHF11,19,19,19,19,0,19,19,0,19
PHF12,17,17,17,17,0,17,17,0,17
PHF13,22,22,22,22,0,22,22,0,22
PHF14,22,22,22,22,0,22,22,0,22
PHF19,12,12,12,12,0,12,12,0,12
PHF2,13,13,13,13,0,13,13,0,13
PHF20,21,21,21,21,0,21,21,0,21
PHF20A,11,11,11,11,0,11,11,0,11
PHF20L1,23,23,23,23,0,23,23,0,23
PHF21A,6,6,6,6,0,6,6,0,6
PHF21AA,1,1,1,1,0,1,1,0,1
PHF21B,14,14,14,14,0,14,14,0,14
PHF23,15,15,15,15,0,15,15,0,15
PHF23A,2,2,2,2,0,2,2,0,2
PHF24,14,14,14,14,0,14,14,0,14
PHF2P1,9,9,9,9,0,9,9,0,9
PHF3,21,21,21,21,0,21,21,0,21
PHF5A,17,17,17,17,0,17,17,0,17
PHF6,20,20,20,20,0,20,20,0,20
PHF7,11,11,11,11,0,11,11,0,11
PHF8,8,8,8,8,0,8,8,0,8
PHGDH,31,31,31,31,0,31,31,0,31
PHGPX,7,7,7,7,0,7,7,0,7
PHIP,25,25,25,25,0,25,25,0,25
PHK-3,1,1,1,1,0,1,1,0,1
PHKA1,15,15,15,15,0,15,15,0,15
PHKA2,27,27,27,27,0,27,27,0,27
PHKB,25,25,25,25,0,25,25,0,25
PHKG1,13,13,13,13,0,13,13,0,13
PHKG1A,11,11,11,11,0,11,11,0,11
PHKG1B,11,11,11,11,0,11,11,0,11
PHKG2,14,14,14,14,0,14,14,0,14
PHKGAMMA,2,2,2,2,0,2,2,0,2
PHLDA1,34,34,34,34,0,34,34,0,34
PHLDA2,36,36,36,36,0,36,36,0,36
PHLDA3,37,37,37,37,0,37,37,0,37
PHLDB1,24,24,24,24,0,24,24,0,24
PHLDB1A,1,1,1,1,0,1,1,0,1
PHLDB2,31,31,31,31,0,31,31,0,31
PHLDB3,14,14,14,14,0,14,14,0,14
PHLPP1,14,14,14,14,0,14,14,0,14
PHLPP2,13,13,13,13,0,13,13,0,13
PHM,2,2,2,2,0,2,2,0,2
PHO-9,1,1,1,1,0,1,1,0,1
PHOSPHO1,12,12,12,12,0,12,12,0,12
PHOSPHO2,13,13,13,13,0,13,13,0,13
PHOSPHO2-KLHL23,1,1,1,1,0,1,1,0,1
PHOX2A,6,6,6,6,0,6,6,0,6
PHOX2B,11,11,11,11,0,11,11,0,11
PHPT1,11,11,11,11,0,11,11,0,11
PHR,2,2,2,2,0,2,2,0,2
PHR6-4,2,2,2,2,0,2,2,0,2
PHRF1,5,5,5,5,0,5,5,0,5
PHTF,2,2,2,2,0,2,2,0,2
PHTF1,13,13,13,13,0,13,13,0,13
PHTF2,19,19,19,19,0,19,19,0,19
PHXR2,4,4,4,4,0,4,4,0,4
PHXR4,1,1,1,1,0,1,1,0,1
PHXR5,3,3,3,3,0,3,3,0,3
PHYH,23,23,23,23,0,23,23,0,23
PHYHD1,17,17,17,17,0,17,17,0,17
PHYHIP,4,4,4,4,0,4,4,0,4
PHYHIPL,12,12,12,12,0,12,12,0,12
PHYHIPLB,1,1,1,1,0,1,1,0,1
PHYKPL,13,13,13,13,0,13,13,0,13
PHYL,2,2,2,2,0,2,2,0,2
PI15,19,19,19,19,0,19,19,0,19
PI15B,3,3,3,3,0,3,3,0,3
PI16,9,9,9,9,0,9,9,0,9
PI3,8,8,8,8,0,8,8,0,8
PI4K2A,10,10,10,10,0,10,10,0,10
PI4K2B,22,22,22,22,0,22,22,0,22
PI4KA,14,14,14,14,0,14,14,0,14
PI4KAP1,11,11,11,11,0,11,11,0,11
PI4KAP2,1,1,1,1,0,1,1,0,1
PI4KB,13,13,13,13,0,13,13,0,13
PIANP,6,6,6,6,0,6,6,0,6
PIAS1,20,20,20,20,0,20,20,0,20
PIAS2,12,12,12,12,0,12,12,0,12
PIAS3,19,19,19,19,0,19,19,0,19
PIAS4,12,12,12,12,0,12,12,0,12
PIBF1,13,13,13,13,0,13,13,0,13
PICALM,21,21,21,21,0,21,21,0,21
PICK1,17,17,17,17,0,17,17,0,17
PID1,18,18,18,18,0,18,18,0,18
PIDD1,18,18,18,18,0,18,18,0,18
PIEZO1,21,21,21,21,0,21,21,0,21
PIEZO2,20,20,20,20,0,20,20,0,20
PIF1,17,17,17,17,0,17,17,0,17
PIFO,10,10,10,10,0,10,10,0,10
PIGA,29,29,29,29,0,29,29,0,29
PIGB,8,8,8,8,0,8,8,0,8
PIGBOS1,1,1,1,1,0,1,1,0,1
PIGC,13,13,13,13,0,13,13,0,13
PIGF,16,16,16,16,0,16,16,0,16
PIGG,17,17,17,17,0,17,17,0,17
PIGH,27,27,27,27,0,27,27,0,27
PIGK,13,13,13,13,0,13,13,0,13
PIGL,13,13,13,13,0,13,13,0,13
PIGM,14,14,14,14,0,14,14,0,14
PIGN,11,11,11,11,0,11,11,0,11
PIGO,7,7,7,7,0,7,7,0,7
PIGP,12,12,12,12,0,12,12,0,12
PIGQ,21,21,21,21,0,21,21,0,21
PIGR,21,21,21,21,0,21,21,0,21
PIGS,13,13,13,13,0,13,13,0,13
PIGT,12,12,12,12,0,12,12,0,12
PIGU,12,12,12,12,0,12,12,0,12
PIGV,21,21,21,21,0,21,21,0,21
PIGW,14,14,14,14,0,14,14,0,14
PIGX,13,13,13,13,0,13,13,0,13
PIGY,17,17,17,17,0,17,17,0,17
PIGZ,12,12,12,12,0,12,12,0,12
PIH1D1,18,18,18,18,0,18,18,0,18
PIH1D2,2,2,2,2,0,2,2,0,2
PIK3AP1,22,22,22,22,0,22,22,0,22
PIK3C2A,22,22,22,22,0,22,22,0,22
PIK3C2B,20,20,20,20,0,20,20,0,20
PIK3C2G,13,13,13,13,0,13,13,0,13
PIK3C3,16,16,16,16,0,16,16,0,16
PIK3CA,32,32,32,32,0,32,32,0,32
PIK3CB,19,19,19,19,0,19,19,0,19
PIK3CD,21,21,21,21,0,21,21,0,21
PIK3CD-AS1,9,9,9,9,0,9,9,0,9
PIK3CG,16,16,16,16,0,16,16,0,16
PIK3IP1,16,16,16,16,0,16,16,0,16
PIK3R1,41,41,41,41,0,41,41,0,41
PIK3R2,34,34,34,34,0,34,34,0,34
PIK3R3,42,42,42,42,0,42,42,0,42
PIK3R3A,15,15,15,15,0,15,15,0,15
PIK3R4,3,3,3,3,0,3,3,0,3
PIK3R5,19,19,19,19,0,19,19,0,19
PIK3R6,1,1,1,1,0,1,1,0,1
PIKFYVE,16,16,16,16,0,16,16,0,16
PILRA,9,9,9,9,0,9,9,0,9
PILRB,11,11,11,11,0,11,11,0,11
PILRB2,1,1,1,1,0,1,1,0,1
PIM,2,2,2,2,0,2,2,0,2
PIM1,34,34,34,34,0,34,34,0,34
PIM2,18,18,18,18,0,18,18,0,18
PIM3,27,27,27,27,0,27,27,0,27
PIMREG,15,15,15,15,0,15,15,0,15
